,distributor_id,industry,sku,category,sales,avg_quarterly_sales,movement_category,quarter,year,total_quarter_sales,prev_quarter_sales,is_diwali,is_ganesh_chaturthi,is_gudi_padwa,is_eid,is_akshay_tritiya,is_dussehra_navratri,is_onam,is_christmas,time_idx
8060,35,0,37,6,9707.69,6158.53,2,3,2023,9707.69,5932.0,0,1,0,1,0,1,1,0,8060
8061,35,0,37,6,9386.46,6158.53,0,4,2023,9386.46,9707.69,1,0,0,0,0,1,0,1,8061
8062,35,0,37,6,6794.47,6158.53,1,2,2024,6794.47,9386.46,0,0,1,1,1,0,0,0,8062
8063,35,0,37,6,9633.85,6158.53,0,3,2024,9633.85,6794.47,0,1,0,0,0,1,1,0,8063
8064,35,0,37,6,5646.72,6158.53,1,1,2025,5646.72,8953.82,0,0,1,1,0,0,0,0,8064
8065,35,0,112,9,4398.83,6422.28,1,1,2021,4398.83,8327.85,0,0,1,0,0,0,0,0,8065
8066,35,0,112,9,5203.19,6422.28,2,1,2022,5203.19,9003.2,0,0,1,1,0,0,0,0,8066
8067,35,0,112,9,7751.34,6422.28,1,3,2024,7751.34,5840.65,0,1,0,0,0,1,1,0,8067
8068,35,0,112,9,11274.03,6422.28,0,4,2024,11274.03,7751.34,1,0,0,0,0,1,0,1,8068
8069,35,0,112,9,9458.5,6422.28,0,3,2025,9458.5,7500.65,0,1,0,0,0,1,1,0,8069
8070,35,0,112,9,12127.15,6422.28,1,4,2025,12127.15,9458.5,1,0,0,0,0,1,0,1,8070
8071,35,0,147,5,3910.94,3468.33,1,3,2022,3910.94,3244.49,0,1,0,1,0,1,1,0,8071
8072,35,0,147,5,3019.95,3468.33,2,1,2024,3019.95,4576.64,0,0,1,1,0,0,0,0,8072
8073,35,0,147,5,3043.9,3468.33,0,1,2025,3043.9,4752.34,0,0,1,1,0,0,0,0,8073
8074,35,0,133,10,2846.39,2944.2,0,4,2020,2846.39,2033.94,1,0,0,1,0,1,0,1,8074
8075,35,0,133,10,1385.23,2944.2,0,1,2021,1385.23,2846.39,0,0,1,0,0,0,0,0,8075
8076,35,0,133,10,2210.64,2944.2,0,2,2022,2210.64,1814.91,0,0,1,0,1,0,0,0,8076
8077,35,0,133,10,2985.51,2944.2,0,4,2022,2985.51,2393.54,1,0,0,0,0,1,0,1,8077
8078,35,0,133,10,1959.74,2944.2,2,2,2023,1959.74,1313.18,0,0,1,0,1,0,0,0,8078
8079,35,0,133,10,3535.62,2944.2,2,4,2023,3535.62,2369.77,1,0,0,0,0,1,0,1,8079
8080,35,0,133,10,1551.96,2944.2,1,1,2025,1551.96,3523.55,0,0,1,1,0,0,0,0,8080
8081,35,0,31,0,5981.07,8039.47,2,2,2021,5981.07,4005.17,0,0,1,1,1,0,0,0,8081
8082,35,0,31,0,7046.16,8039.47,1,3,2021,7046.16,5981.07,0,1,0,1,0,1,1,0,8082
8083,35,0,31,0,4593.28,8039.47,0,1,2022,4593.28,9778.14,0,0,1,1,0,0,0,0,8083
8084,35,0,31,0,9473.3,8039.47,2,4,2023,9473.3,8134.46,1,0,0,0,0,1,0,1,8084
8085,35,0,31,0,5426.9,8039.47,1,1,2024,5426.9,9473.3,0,0,1,1,0,0,0,0,8085
8086,35,0,31,0,8100.79,8039.47,2,2,2024,8100.79,5426.9,0,0,1,1,1,0,0,0,8086
8087,35,0,31,0,11242.9,8039.47,0,4,2024,11242.9,6785.08,1,0,0,0,0,1,0,1,8087
8088,35,0,31,0,6738.29,8039.47,2,3,2025,6738.29,5421.76,0,1,0,0,0,1,1,0,8088
8089,35,0,158,2,2050.06,2546.34,1,2,2020,2050.06,1608.96,0,0,1,1,1,0,0,0,8089
8090,35,0,158,2,2842.68,2546.34,2,4,2021,2842.68,2352.09,1,0,0,0,0,1,0,1,8090
8091,35,0,158,2,1898.25,2546.34,1,1,2022,1898.25,2842.68,0,0,1,1,0,0,0,0,8091
8092,35,0,158,2,2032.25,2546.34,2,2,2022,2032.25,1898.25,0,0,1,0,1,0,0,0,8092
8093,35,0,158,2,2852.05,2546.34,2,3,2023,2852.05,1719.59,0,1,0,1,0,1,1,0,8093
8094,35,0,158,2,3357.0,2546.34,2,4,2023,3357.0,2852.05,1,0,0,0,0,1,0,1,8094
8095,35,0,158,2,3148.56,2546.34,0,3,2024,3148.56,2463.25,0,1,0,0,0,1,1,0,8095
8096,35,0,158,2,3793.36,2546.34,2,4,2024,3793.36,3148.56,1,0,0,0,0,1,0,1,8096
8097,35,0,53,10,4919.28,6581.96,2,1,2020,4919.28,4427.35,0,0,1,0,0,0,0,0,8097
8098,35,0,53,10,9419.87,6581.96,1,3,2022,9419.87,7121.87,0,1,0,1,0,1,1,0,8098
8099,35,0,53,10,9853.99,6581.96,1,4,2022,9853.99,9419.87,1,0,0,0,0,1,0,1,8099
8100,35,0,53,10,6722.12,6581.96,1,1,2023,6722.12,9853.99,0,0,1,1,0,0,0,0,8100
8101,35,0,53,10,8317.71,6581.96,0,2,2025,8317.71,7450.03,0,0,1,1,1,0,0,0,8101
8102,35,0,155,10,737.42,1179.46,2,3,2020,737.42,707.11,0,1,0,0,0,1,1,0,8102
8103,35,0,155,10,512.99,1179.46,1,1,2023,512.99,1232.32,0,0,1,1,0,0,0,0,8103
8104,35,0,155,10,676.89,1179.46,2,3,2023,676.89,550.62,0,1,0,1,0,1,1,0,8104
8105,35,0,155,10,1057.19,1179.46,0,4,2023,1057.19,676.89,1,0,0,0,0,1,0,1,8105
8106,35,0,155,10,534.59,1179.46,1,1,2024,534.59,1057.19,0,0,1,1,0,0,0,0,8106
8107,35,0,155,10,1077.18,1179.46,0,4,2024,1077.18,714.08,1,0,0,0,0,1,0,1,8107
8108,35,0,155,10,722.57,1179.46,2,3,2025,722.57,832.1,0,1,0,0,0,1,1,0,8108
8109,35,0,67,11,940.84,1408.82,0,1,2020,940.84,846.76,0,0,1,0,0,0,0,0,8109
8110,35,0,67,11,1463.03,1408.82,0,2,2020,1463.03,940.84,0,0,1,1,1,0,0,0,8110
8111,35,0,67,11,1711.97,1408.82,0,3,2020,1711.97,1463.03,0,1,0,0,0,1,1,0,8111
8112,35,0,67,11,1863.09,1408.82,1,3,2021,1863.09,1613.44,0,1,0,1,0,1,1,0,8112
8113,35,0,67,11,1593.24,1408.82,2,2,2023,1593.24,1625.85,0,0,1,0,1,0,0,0,8113
8114,35,0,67,11,2137.78,1408.82,0,3,2025,2137.78,1678.9,0,1,0,0,0,1,1,0,8114
8115,35,0,154,1,18143.8,36472.36,2,2,2020,18143.8,15139.2,0,0,1,1,1,0,0,0,8115
8116,35,0,154,1,16866.92,36472.36,0,1,2022,16866.92,29128.18,0,0,1,1,0,0,0,0,8116
8117,35,0,154,1,21665.27,36472.36,1,2,2022,21665.27,16866.92,0,0,1,0,1,0,0,0,8117
8118,35,0,24,12,5765.06,22882.43,0,1,2020,5765.06,5188.55,0,0,1,0,0,0,0,0,8118
8119,35,0,24,12,14657.48,22882.43,1,2,2021,14657.48,6160.13,0,0,1,1,1,0,0,0,8119
8120,35,0,24,12,15878.36,22882.43,2,2,2022,15878.36,6883.76,0,0,1,0,1,0,0,0,8120
8121,35,0,24,12,10407.6,22882.43,1,4,2022,10407.6,11316.12,1,0,0,0,0,1,0,1,8121
8122,35,0,24,12,6285.14,22882.43,2,1,2023,6285.14,10407.6,0,0,1,1,0,0,0,0,8122
8123,35,0,24,12,14082.08,22882.43,2,3,2023,14082.08,19205.52,0,1,0,1,0,1,1,0,8123
8124,35,0,24,12,10544.37,22882.43,2,4,2024,10544.37,12871.03,1,0,0,0,0,1,0,1,8124
8125,35,0,24,12,6513.2,22882.43,0,1,2025,6513.2,10544.37,0,0,1,1,0,0,0,0,8125
8126,35,0,170,0,1121.92,2242.81,1,2,2020,1121.92,808.13,0,0,1,1,1,0,0,0,8126
8127,35,0,170,0,1346.77,2242.81,2,3,2021,1346.77,1102.71,0,1,0,1,0,1,1,0,8127
8128,35,0,170,0,859.23,2242.81,1,1,2022,859.23,2083.15,0,0,1,1,0,0,0,0,8128
8129,35,0,170,0,1806.99,2242.81,2,4,2022,1806.99,1456.01,1,0,0,0,0,1,0,1,8129
8130,35,0,170,0,1045.8,2242.81,2,2,2023,1045.8,962.69,0,0,1,0,1,0,0,0,8130
8131,35,0,170,0,1163.17,2242.81,2,1,2024,1163.17,2047.47,0,0,1,1,0,0,0,0,8131
8132,35,0,170,0,2062.2,2242.81,1,4,2024,2062.2,1331.47,1,0,0,0,0,1,0,1,8132
8133,35,0,170,0,1135.6,2242.81,0,2,2025,1135.6,1326.57,0,0,1,1,1,0,0,0,8133
8134,35,0,167,8,2549.21,1674.57,0,4,2020,2549.21,2116.58,1,0,0,1,0,1,0,1,8134
8135,35,0,167,8,1804.5,1674.57,1,2,2021,1804.5,2549.21,0,0,1,1,1,0,0,0,8135
8136,35,0,167,8,1962.53,1674.57,0,4,2021,1962.53,2068.66,1,0,0,0,0,1,0,1,8136
8137,35,0,167,8,1462.46,1674.57,2,2,2022,1462.46,1244.56,0,0,1,0,1,0,0,0,8137
8138,35,0,167,8,2241.63,1674.57,1,3,2022,2241.63,1462.46,0,1,0,1,0,1,1,0,8138
8139,35,0,167,8,1768.28,1674.57,1,4,2022,1768.28,2241.63,1,0,0,0,0,1,0,1,8139
8140,35,0,167,8,1398.73,1674.57,0,1,2025,1398.73,2802.53,0,0,1,1,0,0,0,0,8140
8141,35,0,167,8,1928.83,1674.57,2,2,2025,1928.83,1398.73,0,0,1,1,1,0,0,0,8141
8142,35,0,167,8,2075.1,1674.57,2,3,2025,2075.1,1928.83,0,1,0,0,0,1,1,0,8142
8143,35,0,99,0,8952.85,13401.03,2,2,2023,8952.85,8682.19,0,0,1,0,1,0,0,0,8143
8144,35,0,99,0,13878.18,13401.03,0,3,2023,13878.18,8952.85,0,1,0,1,0,1,1,0,8144
8145,35,0,99,0,11392.93,13401.03,2,2,2025,11392.93,21555.31,0,0,1,1,1,0,0,0,8145
8146,35,0,99,0,12805.49,13401.03,2,3,2025,12805.49,11392.93,0,1,0,0,0,1,1,0,8146
8147,35,0,82,7,14895.62,9515.13,1,4,2020,14895.62,10602.87,1,0,0,1,0,1,0,1,8147
8148,35,0,82,7,7184.38,9515.13,2,2,2022,7184.38,8164.4,0,0,1,0,1,0,0,0,8148
8149,35,0,82,7,6554.18,9515.13,2,1,2023,6554.18,16532.29,0,0,1,1,0,0,0,0,8149
8150,35,0,82,7,19356.24,9515.13,0,4,2023,19356.24,11666.17,1,0,0,0,0,1,0,1,8150
8151,35,0,82,7,5844.34,9515.13,1,1,2024,5844.34,19356.24,0,0,1,1,0,0,0,0,8151
8152,35,0,1,6,1654.46,1285.49,0,4,2020,1654.46,1637.71,1,0,0,1,0,1,0,1,8152
8153,35,0,1,6,2011.51,1285.49,1,3,2021,2011.51,1103.53,0,1,0,1,0,1,1,0,8153
8154,35,0,1,6,2023.03,1285.49,1,3,2022,2023.03,995.84,0,1,0,1,0,1,1,0,8154
8155,35,0,1,6,1083.71,1285.49,1,1,2023,1083.71,1883.8,0,0,1,1,0,0,0,0,8155
8156,35,0,1,6,2082.21,1285.49,2,3,2023,2082.21,1262.07,0,1,0,1,0,1,1,0,8156
8157,35,0,1,6,1769.82,1285.49,1,4,2023,1769.82,2082.21,1,0,0,0,0,1,0,1,8157
8158,35,0,1,6,1360.76,1285.49,2,2,2024,1360.76,1081.15,0,0,1,1,1,0,0,0,8158
8159,35,0,1,6,1167.29,1285.49,0,1,2025,1167.29,2246.13,0,0,1,1,0,0,0,0,8159
8160,35,0,1,6,1561.75,1285.49,2,2,2025,1561.75,1167.29,0,0,1,1,1,0,0,0,8160
8161,35,0,1,6,2176.42,1285.49,1,3,2025,2176.42,1561.75,0,1,0,0,0,1,1,0,8161
8162,35,0,92,2,6157.97,6832.26,2,2,2021,6157.97,4779.36,0,0,1,1,1,0,0,0,8162
8163,35,0,92,2,8416.55,6832.26,2,3,2021,8416.55,6157.97,0,1,0,1,0,1,1,0,8163
8164,35,0,92,2,5553.78,6832.26,1,1,2022,5553.78,9251.63,0,0,1,1,0,0,0,0,8164
8165,35,0,92,2,7335.39,6832.26,0,2,2023,7335.39,4679.79,0,0,1,0,1,0,0,0,8165
8166,35,0,92,2,9151.71,6832.26,0,3,2023,9151.71,7335.39,0,1,0,1,0,1,1,0,8166
8167,35,0,92,2,6682.54,6832.26,1,1,2024,6682.54,10281.83,0,0,1,1,0,0,0,0,8167
8168,35,0,85,6,4932.33,7729.18,2,1,2021,4932.33,11214.7,0,0,1,0,0,0,0,0,8168
8169,35,0,85,6,5166.76,7729.18,0,1,2022,5166.76,9478.39,0,0,1,1,0,0,0,0,8169
8170,35,0,85,6,10262.94,7729.18,1,3,2022,10262.94,6448.09,0,1,0,1,0,1,1,0,8170
8171,35,0,85,6,7366.25,7729.18,2,2,2024,7366.25,12025.21,0,0,1,1,1,0,0,0,8171
8172,35,0,85,6,6421.93,7729.18,1,1,2025,6421.93,11836.73,0,0,1,1,0,0,0,0,8172
8173,35,0,85,6,10009.09,7729.18,0,2,2025,10009.09,6421.93,0,0,1,1,1,0,0,0,8173
8174,35,0,85,6,10876.5,7729.18,0,4,2025,10876.5,13183.19,1,0,0,0,0,1,0,1,8174
8175,35,0,193,7,3021.37,3616.62,1,2,2020,3021.37,2377.7,0,0,1,1,1,0,0,0,8175
8176,35,0,193,7,2680.86,3616.62,0,2,2021,2680.86,2526.72,0,0,1,1,1,0,0,0,8176
8177,35,0,193,7,2675.0,3616.62,0,1,2022,2675.0,3773.99,0,0,1,1,0,0,0,0,8177
8178,35,0,193,7,2965.95,3616.62,2,1,2023,2965.95,6021.95,0,0,1,1,0,0,0,0,8178
8179,35,0,193,7,2769.0,3616.62,0,1,2025,2769.0,6758.25,0,0,1,1,0,0,0,0,8179
8180,35,0,194,5,3895.19,5131.26,1,1,2020,3895.19,3505.67,0,0,1,0,0,0,0,0,8180
8181,35,0,194,5,4821.14,5131.26,1,3,2020,4821.14,4598.29,0,1,0,0,0,1,1,0,8181
8182,35,0,194,5,6923.66,5131.26,1,4,2020,6923.66,4821.14,1,0,0,1,0,1,0,1,8182
8183,35,0,194,5,5686.69,5131.26,1,2,2021,5686.69,3980.83,0,0,1,1,1,0,0,0,8183
8184,35,0,194,5,6564.95,5131.26,0,3,2023,6564.95,5229.85,0,1,0,1,0,1,1,0,8184
8185,35,0,194,5,4485.86,5131.26,2,1,2024,4485.86,6861.56,0,0,1,1,0,0,0,0,8185
8186,35,0,194,5,4536.18,5131.26,2,1,2025,4536.18,7718.23,0,0,1,1,0,0,0,0,8186
8187,35,0,120,1,3123.5,6474.21,1,1,2021,3123.5,7988.05,0,0,1,0,0,0,0,0,8187
8188,35,0,120,1,4306.76,6474.21,2,2,2021,4306.76,3123.5,0,0,1,1,1,0,0,0,8188
8189,35,0,120,1,7262.65,6474.21,2,4,2022,7262.65,6553.3,1,0,0,0,0,1,0,1,8189
8190,35,0,120,1,5415.85,6474.21,0,2,2024,5415.85,5131.93,0,0,1,1,1,0,0,0,8190
8191,35,0,120,1,6202.45,6474.21,2,3,2025,6202.45,6209.95,0,1,0,0,0,1,1,0,8191
8192,35,0,36,5,5916.19,5199.53,0,2,2020,5916.19,5032.24,0,0,1,1,1,0,0,0,8192
8193,35,0,36,5,4627.78,5199.53,2,1,2021,4627.78,8857.78,0,0,1,0,0,0,0,0,8193
8194,35,0,36,5,6381.06,5199.53,2,3,2021,6381.06,4784.26,0,1,0,1,0,1,1,0,8194
8195,35,0,36,5,4491.34,5199.53,2,1,2023,4491.34,8473.78,0,0,1,1,0,0,0,0,8195
8196,35,0,36,5,7206.66,5199.53,0,3,2023,7206.66,5677.88,0,1,0,1,0,1,1,0,8196
8197,35,0,36,5,8766.4,5199.53,0,4,2023,8766.4,7206.66,1,0,0,0,0,1,0,1,8197
8198,35,0,36,5,5490.19,5199.53,1,1,2024,5490.19,8766.4,0,0,1,1,0,0,0,0,8198
8199,35,0,10,2,14248.13,21784.25,1,1,2020,14248.13,12823.32,0,0,1,0,0,0,0,0,8199
8200,35,0,10,2,27523.92,21784.25,0,4,2020,27523.92,17225.67,1,0,0,1,0,1,0,1,8200
8201,35,0,10,2,18810.73,21784.25,2,2,2021,18810.73,13332.63,0,0,1,1,1,0,0,0,8201
8202,35,0,10,2,27298.5,21784.25,2,3,2021,27298.5,18810.73,0,1,0,1,0,1,1,0,8202
8203,35,0,10,2,23328.79,21784.25,1,2,2023,23328.79,27593.02,0,0,1,0,1,0,0,0,8203
8204,35,0,10,2,27685.56,21784.25,1,3,2023,27685.56,23328.79,0,1,0,1,0,1,1,0,8204
8205,35,0,10,2,23344.44,21784.25,0,2,2024,23344.44,19959.04,0,0,1,1,1,0,0,0,8205
8206,35,0,189,12,3106.79,5602.99,0,1,2020,3106.79,2796.11,0,0,1,0,0,0,0,0,8206
8207,35,0,189,12,3525.26,5602.99,2,1,2022,3525.26,4248.09,0,0,1,1,0,0,0,0,8207
8208,35,0,189,12,6144.76,5602.99,0,4,2022,6144.76,7207.42,1,0,0,0,0,1,0,1,8208
8209,35,0,189,12,3625.41,5602.99,0,1,2023,3625.41,6144.76,0,0,1,1,0,0,0,0,8209
8210,35,0,189,12,5397.18,5602.99,1,3,2024,5397.18,7789.33,0,1,0,0,0,1,1,0,8210
8211,35,0,66,5,3150.76,3873.66,1,1,2020,3150.76,2835.68,0,0,1,0,0,0,0,0,8211
8212,35,0,66,5,4015.33,3873.66,1,2,2021,4015.33,3252.71,0,0,1,1,1,0,0,0,8212
8213,35,0,66,5,4109.01,3873.66,1,1,2022,4109.01,7171.52,0,0,1,1,0,0,0,0,8213
8214,35,0,66,5,4097.94,3873.66,0,2,2022,4097.94,4109.01,0,0,1,0,1,0,0,0,8214
8215,35,0,66,5,5032.91,3873.66,2,2,2024,5032.91,3887.84,0,0,1,1,1,0,0,0,8215
8216,35,0,66,5,9468.73,3873.66,1,4,2025,9468.73,6538.98,1,0,0,0,0,1,0,1,8216
8217,35,0,137,11,7887.83,5049.67,0,4,2022,7887.83,5344.87,1,0,0,0,0,1,0,1,8217
8218,35,0,137,11,5323.95,5049.67,0,1,2023,5323.95,7887.83,0,0,1,1,0,0,0,0,8218
8219,35,0,137,11,6886.86,5049.67,2,3,2023,6886.86,5444.5,0,1,0,1,0,1,1,0,8219
8220,35,0,137,11,4484.98,5049.67,1,1,2024,4484.98,8284.6,0,0,1,1,0,0,0,0,8220
8221,35,0,137,11,9841.89,5049.67,2,4,2025,9841.89,7121.69,1,0,0,0,0,1,0,1,8221
8222,35,0,14,10,18569.11,21658.67,0,1,2020,18569.11,16712.2,0,0,1,0,0,0,0,0,8222
8223,35,0,14,10,21834.18,21658.67,0,1,2021,21834.18,39845.52,0,0,1,0,0,0,0,0,8223
8224,35,0,14,10,26158.08,21658.67,0,2,2021,26158.08,21834.18,0,0,1,1,1,0,0,0,8224
8225,35,0,14,10,18766.28,21658.67,0,1,2023,18766.28,42577.09,0,0,1,1,0,0,0,0,8225
8226,35,0,14,10,31004.95,21658.67,1,4,2024,31004.95,29859.58,1,0,0,0,0,1,0,1,8226
8227,35,0,63,3,560.35,1200.72,0,1,2020,560.35,504.32,0,0,1,0,0,0,0,0,8227
8228,35,0,63,3,712.99,1200.72,0,2,2020,712.99,560.35,0,0,1,1,1,0,0,0,8228
8229,35,0,63,3,665.08,1200.72,1,2,2021,665.08,659.99,0,0,1,1,1,0,0,0,8229
8230,35,0,63,3,525.0,1200.72,0,1,2022,525.0,1050.34,0,0,1,1,0,0,0,0,8230
8231,35,0,63,3,916.76,1200.72,2,2,2024,916.76,615.11,0,0,1,1,1,0,0,0,8231
8232,35,0,83,10,1293.59,2129.66,0,2,2023,1293.59,2142.16,0,0,1,0,1,0,0,0,8232
8233,35,0,83,10,1305.46,2129.66,2,3,2023,1305.46,1293.59,0,1,0,1,0,1,1,0,8233
8234,35,0,83,10,2530.99,2129.66,0,4,2024,2530.99,1522.92,1,0,0,0,0,1,0,1,8234
8235,35,0,83,10,1676.86,2129.66,1,2,2025,1676.86,2530.99,0,0,1,1,1,0,0,0,8235
8236,35,0,26,5,9177.26,9695.03,2,3,2020,9177.26,8625.27,0,1,0,0,0,1,1,0,8236
8237,35,0,26,5,7625.03,9695.03,0,2,2021,7625.03,6775.06,0,0,1,1,1,0,0,0,8237
8238,35,0,26,5,9273.8,9695.03,0,3,2022,9273.8,9108.48,0,1,0,1,0,1,1,0,8238
8239,35,0,26,5,16130.34,9695.03,0,4,2022,16130.34,9273.8,1,0,0,0,0,1,0,1,8239
8240,35,0,26,5,12767.21,9695.03,1,4,2023,12767.21,14445.66,1,0,0,0,0,1,0,1,8240
8241,35,0,26,5,11314.19,9695.03,2,2,2024,11314.19,7885.11,0,0,1,1,1,0,0,0,8241
8242,35,0,26,5,15712.09,9695.03,1,4,2025,15712.09,13617.0,1,0,0,0,0,1,0,1,8242
8243,36,6,156,1,10243.12,15903.38,2,3,2022,10243.12,6809.19,0,1,0,1,0,1,1,0,8243
8244,36,6,156,1,9673.56,15903.38,1,3,2024,9673.56,9178.26,0,1,0,0,0,1,1,0,8244
8245,36,6,156,1,11775.75,15903.38,2,4,2025,11775.75,10472.9,1,0,0,0,0,1,0,1,8245
8246,36,6,114,12,9561.31,13104.57,1,4,2020,9561.31,10292.31,1,0,0,1,0,1,0,1,8246
8247,36,6,114,12,9978.16,13104.57,2,4,2022,9978.16,10380.05,1,0,0,0,0,1,0,1,8247
8248,36,6,114,12,10363.74,13104.57,1,4,2023,10363.74,11938.02,1,0,0,0,0,1,0,1,8248
8249,36,6,114,12,11045.99,13104.57,1,4,2025,11045.99,12409.76,1,0,0,0,0,1,0,1,8249
8250,36,6,130,4,10703.71,5188.35,2,4,2022,10703.71,7024.85,1,0,0,0,0,1,0,1,8250
8251,36,6,130,4,5138.28,5188.35,1,1,2023,5138.28,10703.71,0,0,1,1,0,0,0,0,8251
8252,36,6,130,4,7561.31,5188.35,0,2,2025,7561.31,5573.07,0,0,1,1,1,0,0,0,8252
8253,36,6,61,6,4728.6,3092.51,0,3,2020,4728.6,3018.52,0,1,0,0,0,1,1,0,8253
8254,36,6,61,6,3635.9,3092.51,1,4,2020,3635.9,4728.6,1,0,0,1,0,1,0,1,8254
8255,36,6,61,6,3839.65,3092.51,2,4,2022,3839.65,4888.17,1,0,0,0,0,1,0,1,8255
8256,36,6,61,6,4172.64,3092.51,0,4,2023,4172.64,4963.83,1,0,0,0,0,1,0,1,8256
8257,36,6,61,6,2469.15,3092.51,1,1,2024,2469.15,4172.64,0,0,1,1,0,0,0,0,8257
8258,36,6,61,6,4840.96,3092.51,1,3,2024,4840.96,3324.07,0,1,0,0,0,1,1,0,8258
8259,36,6,61,6,5338.52,3092.51,1,3,2025,5338.52,3357.38,0,1,0,0,0,1,1,0,8259
8260,36,6,77,1,4083.93,4141.9,1,1,2020,4083.93,3675.54,0,0,1,0,0,0,0,0,8260
8261,36,6,77,1,5870.69,4141.9,1,3,2020,5870.69,5123.16,0,1,0,0,0,1,1,0,8261
8262,36,6,77,1,5672.94,4141.9,1,2,2021,5672.94,4698.09,0,0,1,1,1,0,0,0,8262
8263,36,6,77,1,3996.95,4141.9,2,1,2023,3996.95,8241.46,0,0,1,1,0,0,0,0,8263
8264,36,6,77,1,5823.69,4141.9,2,3,2023,5823.69,4953.52,0,1,0,1,0,1,1,0,8264
8265,36,6,77,1,5348.28,4141.9,2,1,2024,5348.28,8538.91,0,0,1,1,0,0,0,0,8265
8266,36,6,77,1,6123.43,4141.9,0,2,2024,6123.43,5348.28,0,0,1,1,1,0,0,0,8266
8267,36,6,77,1,9879.46,4141.9,2,4,2025,9879.46,5154.26,1,0,0,0,0,1,0,1,8267
8268,36,6,5,8,688.33,640.46,2,4,2020,688.33,646.89,1,0,0,1,0,1,0,1,8268
8269,36,6,5,8,344.63,640.46,2,1,2021,344.63,688.33,0,0,1,0,0,0,0,0,8269
8270,36,6,5,8,548.43,640.46,2,4,2021,548.43,732.65,1,0,0,0,0,1,0,1,8270
8271,36,6,5,8,808.47,640.46,0,4,2023,808.47,766.61,1,0,0,0,0,1,0,1,8271
8272,36,6,5,8,432.01,640.46,1,1,2024,432.01,808.47,0,0,1,1,0,0,0,0,8272
8273,36,6,5,8,505.59,640.46,0,2,2024,505.59,432.01,0,0,1,1,1,0,0,0,8273
8274,36,6,197,0,8379.87,7288.33,2,2,2022,8379.87,8734.38,0,0,1,0,1,0,0,0,8274
8275,36,6,197,0,10845.53,7288.33,0,3,2022,10845.53,8379.87,0,1,0,1,0,1,1,0,8275
8276,36,6,197,0,7596.36,7288.33,1,1,2023,7596.36,10845.53,0,0,1,1,0,0,0,0,8276
8277,36,6,197,0,8719.32,7288.33,2,2,2023,8719.32,7596.36,0,0,1,0,1,0,0,0,8277
8278,36,6,197,0,15687.42,7288.33,0,4,2023,15687.42,11441.03,1,0,0,0,0,1,0,1,8278
8279,36,6,197,0,10803.01,7288.33,2,3,2024,10803.01,9423.88,0,1,0,0,0,1,1,0,8279
8280,36,6,197,0,8917.42,7288.33,1,1,2025,8917.42,14480.63,0,0,1,1,0,0,0,0,8280
8281,36,6,195,4,13448.06,16891.13,2,1,2020,13448.06,12103.25,0,0,1,0,0,0,0,0,8281
8282,36,6,195,4,18115.83,16891.13,2,2,2021,18115.83,13746.35,0,0,1,1,1,0,0,0,8282
8283,36,6,195,4,24355.4,16891.13,1,3,2022,24355.4,19943.08,0,1,0,1,0,1,1,0,8283
8284,36,6,195,4,34766.81,16891.13,0,4,2022,34766.81,24355.4,1,0,0,0,0,1,0,1,8284
8285,36,6,195,4,33612.78,16891.13,2,4,2023,33612.78,22171.7,1,0,0,0,0,1,0,1,8285
8286,36,6,195,4,17694.05,16891.13,1,1,2024,17694.05,33612.78,0,0,1,1,0,0,0,0,8286
8287,36,6,179,4,4043.87,5502.54,0,4,2020,4043.87,2379.8,1,0,0,1,0,1,0,1,8287
8288,36,6,179,4,2121.09,5502.54,2,2,2022,2121.09,1825.31,0,0,1,0,1,0,0,0,8288
8289,36,6,179,4,2222.5,5502.54,0,1,2023,2222.5,4300.49,0,0,1,1,0,0,0,0,8289
8290,36,6,179,4,2894.47,5502.54,0,2,2024,2894.47,2089.16,0,0,1,1,1,0,0,0,8290
8291,36,6,179,4,3001.84,5502.54,0,3,2024,3001.84,2894.47,0,1,0,0,0,1,1,0,8291
8292,36,6,179,4,2319.95,5502.54,1,1,2025,2319.95,4631.36,0,0,1,1,0,0,0,0,8292
8293,36,6,179,4,2648.95,5502.54,2,3,2025,2648.95,2983.07,0,1,0,0,0,1,1,0,8293
8294,36,6,14,10,12803.68,21658.67,0,1,2020,12803.68,11523.31,0,0,1,0,0,0,0,0,8294
8295,36,6,14,10,17092.75,21658.67,0,3,2020,17092.75,16901.71,0,1,0,0,0,1,1,0,8295
8296,36,6,14,10,26181.78,21658.67,2,4,2020,26181.78,17092.75,1,0,0,1,0,1,0,1,8296
8297,36,6,14,10,19461.65,21658.67,2,2,2021,19461.65,14213.78,0,0,1,1,1,0,0,0,8297
8298,36,6,14,10,19125.02,21658.67,0,3,2021,19125.02,19461.65,0,1,0,1,0,1,1,0,8298
8299,36,6,14,10,24328.28,21658.67,1,2,2022,24328.28,14943.32,0,0,1,0,1,0,0,0,8299
8300,36,6,14,10,26739.67,21658.67,2,3,2022,26739.67,24328.28,0,1,0,1,0,1,1,0,8300
8301,36,6,14,10,18412.56,21658.67,0,2,2023,18412.56,16739.13,0,0,1,0,1,0,0,0,8301
8302,36,6,14,10,21076.12,21658.67,0,2,2024,21076.12,14629.32,0,0,1,1,1,0,0,0,8302
8303,36,6,14,10,25107.21,21658.67,2,3,2024,25107.21,21076.12,0,1,0,0,0,1,1,0,8303
